loss,acc
4.4221602565837355,38.94089076150324
3.4105702188779725,60.61278315179122
2.9681501021175265,64.52802455129157
2.696192222946095,66.61104797515534
2.4762369135640703,66.46080154054981
2.3214537173322163,69.93418623946782
2.208162147079838,71.21758606180258
2.116019346803989,69.93281371976735
2.0311976863653154,71.59916056419547
1.9700146478302074,72.39169008326095
1.094053179587958,74.25871803291187
1.0494532169036146,73.27344212614732
1.105045960384345,74.47039778151043
1.1409498104509317,74.87452929814438
1.132245357981268,75.5448871660751
1.1264413225950685,76.7024716100071
1.1244510266819412,76.07816919846547
1.121121880861948,77.36009789391288
1.1085939173678432,77.67123010648511
1.1072608322467443,77.9352068376685
0.8309656190422346,77.95034045058239
0.7985457482765306,78.3389324891099
0.8544689767390677,77.67698252255256
0.9024832647926403,78.89919094934586
0.9047212425830229,78.88797017237857
0.9042272020904523,79.21094841528547
0.9060306766364131,79.69868940472179
0.9046627167471737,79.85364999596298
0.897464271642627,79.86048787346446
0.897670421397911,80.28694671122766
0.6691564079725517,80.61875267865256
0.6476110692294139,80.8709283060826
0.7019848769190926,80.62404820061978
0.7526715393617468,80.36331487505511
0.7551917159894728,80.87995135487658
0.7550600376800172,81.81679839573295
0.7593535473645536,80.51754887939636
0.7610196890485175,81.79356787942957
0.7558636799985757,80.7673796577688
0.756430197971047,81.55351907177034
0.5445449408495201,82.48151054042437
0.5257373709442481,82.46429472808185
0.5761166398630202,82.35425950393953
0.624394841632753,81.61284717620633
0.6256438685756809,82.36532277889368
0.6280000061031032,82.72621789112453
0.6327395681944498,82.56697005834637
0.6344408843279729,82.73649750785808
0.6303952362083789,81.79212711473151
0.6331028673446404,81.41754189823932
0.44461931428819335,82.42726489883498
0.4247459038248602,82.55301864355864
0.47734460815693597,82.55433499702549
0.5212604418256372,83.2887047970172
0.5226076830811096,83.01843249246987
0.5243141537637643,82.7522101298571
0.529360031734178,82.90020212496661
0.533974308459053,82.46582377719594
0.5316947355663376,82.9289259103757
0.5354608399196054,83.65466400339224
0.3567128927921349,83.86593334352774
0.34421888267937695,83.56770533692507
0.39258644401839693,82.1000387950211
0.4336134701756374,83.48654597553814
