,loss,acc
0,4.422160256583736,38.94089076150324
1,3.4105702188779725,60.61278315179122
2,2.9681501021175265,64.52802455129157
3,2.696192222946095,66.61104797515534
4,2.4762369135640703,66.46080154054981
5,2.3214537173322163,69.93418623946782
6,2.208162147079838,71.21758606180258
7,2.116019346803989,69.93281371976735
8,2.0311976863653154,71.59916056419547
9,1.9700146478302076,72.39169008326095
10,1.094053179587958,74.25871803291187
11,1.0494532169036146,73.27344212614732
12,1.105045960384345,74.47039778151043
13,1.1409498104509317,74.87452929814438
14,1.132245357981268,75.5448871660751
15,1.1264413225950685,76.7024716100071
16,1.1244510266819412,76.07816919846547
17,1.121121880861948,77.36009789391288
18,1.1085939173678432,77.67123010648511
19,1.1072608322467443,77.9352068376685
20,0.8309656190422346,77.95034045058239
21,0.7985457482765306,78.3389324891099
22,0.8544689767390677,77.67698252255256
23,0.9024832647926404,78.89919094934586
24,0.9047212425830228,78.88797017237857
25,0.9042272020904524,79.21094841528547
26,0.9060306766364132,79.69868940472179
27,0.9046627167471736,79.85364999596298
28,0.897464271642627,79.86048787346446
29,0.897670421397911,80.28694671122766
30,0.6691564079725517,80.61875267865256
31,0.6476110692294139,80.8709283060826
32,0.7019848769190926,80.62404820061978
33,0.7526715393617468,80.36331487505511
34,0.7551917159894728,80.87995135487658
35,0.7550600376800172,81.81679839573295
36,0.7593535473645536,80.51754887939636
37,0.7610196890485175,81.79356787942957
38,0.7558636799985757,80.7673796577688
39,0.756430197971047,81.55351907177034
40,0.5445449408495201,82.48151054042437
41,0.5257373709442481,82.46429472808185
42,0.5761166398630202,82.35425950393953
43,0.624394841632753,81.61284717620633
44,0.6256438685756809,82.36532277889368
45,0.6280000061031032,82.72621789112453
46,0.6327395681944498,82.56697005834637
47,0.6344408843279729,82.73649750785808
48,0.6303952362083789,81.79212711473151
49,0.6331028673446404,81.41754189823932
50,0.4446193142881933,82.42726489883498
51,0.4247459038248602,82.55301864355864
52,0.4773446081569359,82.55433499702549
53,0.5212604418256372,83.2887047970172
54,0.5226076830811096,83.01843249246987
55,0.5243141537637643,82.7522101298571
56,0.529360031734178,82.90020212496661
57,0.533974308459053,82.46582377719594
58,0.5316947355663376,82.9289259103757
59,0.5354608399196054,83.65466400339224
60,0.3567128927921349,83.86593334352774
61,0.3442188826793769,83.56770533692507
62,0.3925864440183969,82.1000387950211
63,0.4336134701756374,83.48654597553814
64,0.4370168394848423,83.65068574886389
65,0.4397820561315934,83.71522496847483
66,0.4423404588361554,83.85815073930706
67,0.4489852173368113,83.83989234577665
68,0.4475029901380746,84.20770072570826
69,0.4503571924595338,84.417705083649
70,0.2959193701170525,84.42938764731498
71,0.2870863354852739,84.3314911316537
72,0.3314040765728591,84.27336456648408
73,0.3687907755374908,84.13192570842367
74,0.3725247524116399,84.31844721439865
75,0.3735667581453263,84.20716655330182
76,0.3751949163861673,84.13695608548986
77,0.3823933002257825,83.5670366652111
78,0.3814149087751811,84.443467176845
79,0.3832544418596574,84.05697561048486
80,0.2410215278208818,84.49863485034297
81,0.2420615377256049,84.03640378786746
82,0.2805468159253305,84.96120248400118
83,0.3120743053754405,84.34548720516253
84,0.3160457633189716,84.49486938887667
85,0.3174161307437568,84.72500543041706
86,0.318100335520775,85.18943159724716
87,0.3222756902687251,85.26821648532066
