loss,acc
1.1020152078923762,48.477756734214836
1.114133371293831,48.462047398388684
1.1176573803841108,48.57342948044259
1.1183155397549562,48.526803426493515
1.114316723740452,48.550409582240064
1.1165603437430922,48.40218880587932
1.1177043916797111,48.5497597203445
1.1152483206005834,48.503372840950185
1.1144538888067343,48.44486610200664
1.1128072357855647,48.56175282605795
0.9942350257197916,48.28685625538918
1.001423395229351,48.28727520933107
1.0051687086322072,48.27152993364038
1.0066345513877295,48.15903944522807
1.0038327573123031,48.26041484228381
1.0069336467037926,48.404585074125194
1.0098846365810137,48.22018666522244
1.0092110765844844,48.19430117587647
1.0093586556732381,48.32165795520097
1.0091026688190152,48.326188453353616
0.9324271176315239,48.13961743379168
0.9390800243376709,48.06074615628735
0.942418385521429,48.03311275848367
0.9434420122091068,48.21064967213263
0.940217908220491,48.0263526431505
0.9438577077512201,48.11338689304999
0.9460998043611862,48.122213639807136
0.9456510520791801,48.07620454788645
0.9460969558070554,48.18430375857631
0.9456696812279998,47.88100948498561
